order_code,customer_code,customer_name,email,country,product_code,product_name,category,quantity,unit_price,order_date
ORD-043f8022-a264-46c1-96f5-3300ccee3330,CUST-9ab8e794-f9a3-4d1f-8b10-5364a2dd8b8b,Jeffrey Richardson,david75@example.net,Sweden,PROD-6f87e518-b431-4dc5-8928-e5b7ef8e8971,Condition,Electronics,1,26.38,2026-02-02
ORD-111b6d37-2992-4922-85c4-8d73768fe0ef,CUST-41f4efab-3dd7-4fe7-89e2-6bdec90aca26,Mrs. Christine Anderson,andrea84@example.org,Bulgaria,PROD-5d71a850-4047-4263-8e7e-7df2c8e6c108,Someone,Sports,4,301.06,2026-01-28
ORD-37282e7a-cc05-4f10-a557-6774f8fbd3c2,CUST-b573a3eb-18e8-429a-bd06-8cd5d8b5a3cb,Martin Taylor,cooperjoshua@example.org,Nepal,PROD-1f854373-7729-4334-86a6-b01660dbbb3e,Wear,Books,5,60.03,2026-02-04
ORD-e4eddbbe-9d71-4f32-9e9c-d0f970b806b1,CUST-6b85e875-a6ec-427e-b03f-d4ebf1b2c8c9,Hannah Hodges,jamesnguyen@example.com,Eritrea,PROD-edbb8dda-6309-4638-9f86-5f0d443d311d,Require,Electronics,4,16.66,2026-02-10
ORD-0fc09719-610c-4afa-80fc-ecf500736cba,CUST-7d278301-a55b-4bfe-9ac2-4fc0c69199b3,Scott Warren,bryan50@example.org,Rwanda,PROD-4a0f9d5c-f0a7-4a0a-b676-a029c345e4ef,Various,Home,2,291.49,2026-01-23
ORD-0932e43f-dd5c-490c-89cc-51a590a106bc,CUST-b80475f1-f16c-42bf-a1fa-0d17608e35eb,Kim Stewart,qwilson@example.net,Chile,PROD-cfe60bea-b1c3-4c9e-80ad-9b5db90ec157,Go,Electronics,1,248.91,2026-01-29
ORD-ab3fb3e5-1435-44d9-8491-20673e7e7b9a,CUST-2d766111-a756-4877-ab74-bb30c236173b,Jason Harrington,drussell@example.net,Korea,PROD-be9d57c2-8fd4-4f63-b159-39457a2833d8,Rise,Home,4,307.51,2026-02-20
ORD-5c8fb4f7-5700-4d22-810a-97b73e2c0abc,CUST-f44744dd-fa6f-4d65-bcb4-4bb98f115197,Ryan Thomas,hernandezkaylee@example.com,Guinea,PROD-e065ab91-fc54-4dfe-8835-64741ced5787,Reason,Clothing,1,245.66,2026-02-04
ORD-fc062d8d-3bb2-4483-a6e2-9331fa7cd2aa,CUST-bed0bf60-63a6-4bce-a350-6f80aa1e00b4,Karen Moody,bullockangela@example.com,Saint Pierre and Miquelon,PROD-a4007679-8578-4ee0-bee2-f789012a9c43,About,Books,3,197.41,2026-02-05
ORD-f17805a0-affc-4c18-b133-9c5930c8fe16,CUST-b2b5bae3-1141-4794-817b-4b204b7ed607,Erin Walker,sethramos@example.org,Kazakhstan,PROD-d5091302-4499-4e95-90bf-d07f4df0c223,Citizen,Sports,3,482.6,2026-02-20
ORD-3ed9460c-c430-4726-aa93-f461ac0b75e6,CUST-afbb3ffd-f4b1-4984-9bbd-5cf9b26b19ed,Taylor Barnes,ashleyhoffman@example.net,Mozambique,PROD-09a9a6ee-e8a6-48d7-b0cd-95e92e73341c,Size,Clothing,5,477.06,2026-02-16
ORD-01d8e141-2460-4260-ba33-62135f27cda0,CUST-a8220e62-ed73-49b5-bebc-22de5dc9352b,Tammy Marquez,garrettlisa@example.net,Botswana,PROD-c70716f2-3490-47f0-8429-03b939b2d8cf,Individual,Home,4,312.86,2026-02-08
ORD-f679bd43-0099-4868-98a2-a9c76813e273,CUST-bce49a49-7282-4878-a8c2-51b0feca03a5,Megan Davis,michael25@example.net,Barbados,PROD-7f4d7759-2340-4be3-a5c4-2b24f40b25ce,Their,Home,1,113.87,2026-02-18
ORD-74aa83df-8b26-4f9f-9bf0-0bf2821e5f22,CUST-91b5018d-1f7c-4076-b650-994986fed3b2,Michelle Flynn,sarahlang@example.net,Bouvet Island (Bouvetoya),PROD-970fe81b-be02-45aa-8fed-9c7872095170,Drop,Home,4,265.92,2026-01-29
ORD-8f82d0e2-862f-4942-8db4-8aece4e706dc,CUST-ae38a91a-8d07-427e-9486-2b9d9b4f2ba9,Gary Holmes,jennifer94@example.org,Colombia,PROD-243fbfb6-aa46-4eb4-8e1c-8702336a37ef,Play,Clothing,2,51.22,2026-01-27
ORD-d989439c-128d-41e6-8c29-2501580b0369,CUST-a87a95bb-2616-4d2c-8b89-40b2235e5c9e,Kevin Richardson,jamie31@example.com,Equatorial Guinea,PROD-a3cecbfa-61da-4c11-81a3-3d2ae7c69a64,Community,Clothing,3,406.01,2026-02-21
ORD-811e040e-1597-4c3f-82ed-28ad2bf788c0,CUST-b2788703-d7c2-4647-99a4-f81ae4e73203,Brian Barnes,roger03@example.com,Burkina Faso,PROD-9cb536b6-ada5-4043-8351-868cc8e96af7,Peace,Books,2,157.07,2026-02-08
ORD-73c182be-3739-4c63-af84-4f7bc2a848ce,CUST-98489413-92dd-474b-953e-04513f260367,Michael Chen,danielporter@example.com,Guinea-Bissau,PROD-e5a1f44e-6321-42ec-93f8-8edc3f4c1f54,Purpose,Clothing,3,151.72,2026-02-16
ORD-d4b1ff0a-6d49-4a65-a6b4-6c2a29cdd7c3,CUST-4e904800-f2c1-49e6-9834-b9cf76d1c285,Stephanie Stuart,amber56@example.net,Palau,PROD-f717cb33-6eaa-4b4f-b047-5be26e35e25a,Everyone,Sports,3,377.36,2026-02-12
ORD-8d42a035-7a79-41d1-99b5-301185c4a580,CUST-c3d35456-8a5f-4d22-9ff5-4a04ad22aec9,Amanda Taylor,tinagarcia@example.net,Burundi,PROD-b12151e8-75dd-4a8d-9ecf-45ac75ff6cac,Exist,Home,2,374.53,2026-02-12
ORD-15709308-2601-417f-a06d-f668363cd329,CUST-e57d1591-2277-468b-802a-328114b1dd18,Peter Henry,richsophia@example.org,Seychelles,PROD-d1e6e5d9-8eda-453b-9b64-a810b949c5d0,Week,Electronics,1,487.03,2026-02-16
ORD-6f3867e5-2841-495c-b5e8-c910cc69ec99,CUST-73571b2f-1339-46bf-8078-41b3c11775da,Pamela Brown,christophersandoval@example.net,Burkina Faso,PROD-f3948979-0474-4fca-83aa-613542d394bb,Today,Sports,5,334.6,2026-01-29
ORD-4bd94d25-ec78-4fd9-a090-5d700be59151,CUST-db582a45-72b7-4c02-88b8-64a2aa39375f,Kristi Armstrong,michael90@example.org,American Samoa,PROD-9fb2d873-b2bb-4297-bd37-653dda5085e6,Himself,Clothing,2,401.47,2026-02-11
ORD-d3de2e3f-2de2-4469-a9c7-c2a642e310c6,CUST-cbf16ec5-21db-47a8-9d1d-9b16f1a94619,Caleb Bowen,fhood@example.org,Australia,PROD-d8252a9b-05a6-443b-a9ba-6634a74624cd,These,Books,1,469.55,2026-02-20
ORD-4ac12321-4520-43e5-86a4-f742bbd016a6,CUST-df52296b-c759-4ce7-8ac4-84325ac4ceb4,Travis Mullins,alexanderalexander@example.org,Argentina,PROD-bc059f80-3185-4eee-9784-c52299aa8efd,Main,Clothing,4,305.97,2026-02-20
ORD-9cff78d8-7def-4d2c-8b9d-17a73b3fcfa3,CUST-2b72dd19-7099-47c2-b7c4-737569230ecc,William Hernandez,hartmanbenjamin@example.com,Cyprus,PROD-0222f0d1-aa65-4650-8fa5-27b3637acd93,Special,Books,1,205.17,2026-02-07
ORD-d87fa6d3-8d74-49ad-a279-7d8de8e045bb,CUST-08fbd3e7-bf98-48b2-941e-8109af05b782,Diane Miller,jennifer84@example.org,Trinidad and Tobago,PROD-c222ce14-5778-4e6a-a679-46f37890a648,Wall,Sports,4,452.04,2026-01-25
ORD-281262b2-de39-471d-83b2-d7bacb544426,CUST-5540a4c0-b3ae-4296-9774-94bd7775d6dc,James Taylor,landryemily@example.com,Saint Lucia,PROD-4a8242ee-76f0-45dc-a64a-b7b3189f0265,Into,Clothing,1,111.19,2026-02-14
ORD-a842b949-381d-484c-83b8-d1788406e34a,CUST-64c4146f-9f75-4842-a8c7-8a157178d17d,Brenda Saunders,markmorse@example.com,Christmas Island,PROD-2f4cc57b-b9ef-4ada-8477-c908a968b164,Few,Books,3,49.74,2026-02-01
ORD-ed61cd6c-1cc7-4b84-b80b-338cbd4dc221,CUST-1eeb114a-2248-4755-8bdd-8699cd5b49fe,Matthew Hamilton,osmith@example.com,Palau,PROD-0ddbd4e6-08d1-4109-b04f-17ea25f2e3bc,Camera,Electronics,1,424.17,2026-02-03
ORD-65a4f626-a586-461f-bd0d-bec519482c86,CUST-17ebb29b-20b9-4be0-b2b6-8c298816487d,Erika Hood,jhiggins@example.com,Martinique,PROD-de3e2efb-7400-44ae-869d-8d7558591083,Father,Sports,3,46.48,2026-01-28
ORD-db91ebf7-da79-455f-9195-13273d9f4020,CUST-afc93ca0-124a-437f-9045-117f1e2eafd9,Jessica Decker,hannahspencer@example.org,Myanmar,PROD-20014f59-04ad-4d63-ad45-6c81f6f8ce93,Step,Books,4,150.4,2026-01-29
ORD-de5335ae-1533-4e93-ba4a-2a440af07a8c,CUST-26d6ea95-abb0-495e-ba5b-a42513564c81,Dr. Hannah Blackburn,mdavis@example.net,Italy,PROD-b3db083d-6232-4152-9adc-75ec2979d562,Catch,Clothing,5,180.43,2026-02-13
ORD-326dda81-8d36-4a4f-9bff-97dffe8c17dc,CUST-adb05c5a-f430-4d80-9b8a-fe8e4103184e,Nichole Carr,philipscott@example.com,Bulgaria,PROD-a53adf3b-d459-4112-8dea-9217ac74773d,Agree,Books,3,202.72,2026-02-05
ORD-c11c5e96-d441-4104-9d2c-f77724790165,CUST-7b650093-be35-4aaa-a44e-d3103c3797bd,Timothy Lowery,mendezzachary@example.org,Burundi,PROD-42e4a3e7-5aa3-4e73-ab05-61349502d1fa,Line,Home,5,62.83,2026-02-03
ORD-f9a1cc72-9c03-4123-9b1c-c38d4755fe79,CUST-f0da67d3-d867-495d-9101-0b9188a8187c,Denise Gonzalez,david06@example.org,Turks and Caicos Islands,PROD-bdc3f8cb-7e90-44e1-bd85-7c0e26dd2fdb,Lay,Clothing,2,181.14,2026-01-24
ORD-f964ddba-5488-471a-b8d2-158c01464ee4,CUST-ea2d07ef-f43e-4d6b-b179-46c95b02aed3,Michael Weiss,mckenzie41@example.net,Svalbard & Jan Mayen Islands,PROD-7caeef75-41ca-4bda-88a1-79d35d739a2d,Soon,Electronics,4,402.05,2026-01-26
ORD-eccc7f23-e46f-453f-8b8d-a5c2dac60d81,CUST-36a2a261-f87f-425d-8d97-26745fe158fd,Dennis Taylor,maria10@example.com,Bahrain,PROD-83995ec5-a6c5-4489-bac5-dde18d29328d,Accept,Clothing,3,156.65,2026-02-04
ORD-cfec3546-b815-4017-9304-03434864ad53,CUST-52860c67-cb7e-4d87-a75d-0ee3dd2ca097,Amber Anderson,veronica99@example.net,Sierra Leone,PROD-9e6686f5-f5cc-4038-b95f-05d750cd6f5b,Either,Books,3,63.81,2026-02-04
ORD-62a03333-0872-4ab4-a39e-4c0d83c5fd03,CUST-bcf6b6f3-8c39-4c1d-9615-d6cf1522eff1,John Soto,wwoods@example.org,Poland,PROD-408dd923-b62c-4f80-8f0e-d0eb4547f82c,Form,Home,3,47.73,2026-02-16
ORD-4016932b-b2a2-428a-9901-e7deb50c3787,CUST-c60996fc-6522-4074-a8bb-cbdc10b15124,Gabriel Delgado,lynnwilliams@example.com,Bangladesh,PROD-ac364af5-ed36-4f7d-8ea9-3174d02d6871,Talk,Clothing,3,356.02,2026-01-27
ORD-2cd4f4df-2f12-484b-870a-937ac6a3da9a,CUST-f5b85d77-4390-4b58-8e94-679f8ba0ab45,Robert Taylor,bakerkimberly@example.org,Korea,PROD-0beab380-a6ff-4dc9-9009-f310bc061991,Both,Books,1,129.22,2026-02-01
ORD-d6882682-62a2-442a-b6e3-260495c4cbcb,CUST-73ec4861-8f40-463b-a48d-6d9633b7e486,James Bryant,smithdaniel@example.com,Cameroon,PROD-8cfdd262-15fe-40b9-81ce-72b7b66dacb4,Model,Clothing,1,244.01,2026-02-07
ORD-c4ee6f0a-babd-4e4e-a26d-d51818fdfc17,CUST-c0d45b9d-8067-461e-9a10-34a16457304e,Joseph Thompson,lgill@example.com,Lesotho,PROD-20ad7e75-9f2e-4578-9adf-c5ef15226bd8,Loss,Home,1,317.95,2026-02-06
ORD-cb04ea0b-bfea-488b-9672-40eb9e9a57da,CUST-94594672-fcee-4371-9453-70ae7d436cd3,Philip Booth,nancy93@example.org,Northern Mariana Islands,PROD-df125174-b5c3-4360-81f0-7bfa9b4de932,Along,Home,3,381.35,2026-02-03
ORD-956fd112-5233-445e-8781-1a7bb5801ef2,CUST-0d805603-b004-4db8-bb3c-9f528d4c1402,Robert Richards,gbailey@example.net,Kiribati,PROD-77c7bb5a-c76a-458b-9885-c60fc54b64d9,Adult,Electronics,1,258.29,2026-02-04
ORD-d75f477e-17eb-4c10-8b47-b84b56cd05d9,CUST-d5982006-dc17-45b0-8514-68404c7d0c4f,Mrs. Chloe Contreras,monroetimothy@example.org,Namibia,PROD-d48bb234-1ac0-4b4c-9e5a-ecbf68c2319b,Card,Electronics,5,458.36,2026-02-02
ORD-2a7bec63-6179-4bdd-a889-b9a923167a6c,CUST-845f82e6-23de-4807-a692-fd465730aac8,Samantha Ford,jonathan30@example.net,Egypt,PROD-63e66478-8dbe-41e3-b7c2-c98570efc945,Campaign,Electronics,2,91.89,2026-02-03
ORD-d53a13a5-3b5b-402f-b458-053519f89108,CUST-ca54a3dd-3646-418a-82c9-52061c8bc93a,Leslie Horton,jessicajenkins@example.com,Singapore,PROD-48b7e390-db52-4379-9456-a7bb3042d946,Budget,Books,4,154.0,2026-02-06
ORD-d3e31bca-c2b9-4e45-ac48-86c7bb4002a4,CUST-a9e252b6-6c1f-425d-82f2-8498418ff844,Lindsay Ward,uthomas@example.net,Albania,PROD-df7748da-0b37-44ec-90df-616e9b1aad8e,Base,Sports,4,156.04,2026-01-31
ORD-f6c3870c-a41c-4057-9b71-5a28fb8aa56b,CUST-709fa4b2-4e56-44b2-9fde-29acbd80737f,Laura Moore,cookmichael@example.net,Latvia,PROD-69b091d3-945d-4359-a8b7-6a425eba98d7,Agreement,Clothing,5,473.23,2026-02-18
ORD-6cd8c002-c87c-449a-bb90-67ad3e5814db,CUST-174542db-7d8e-4dae-bf95-f3eefcdde0a0,James Calhoun,heather37@example.com,Austria,PROD-e94d4ae0-1dc1-4239-851c-890be8a9967e,Himself,Home,5,152.24,2026-02-11
ORD-98e4ce1d-ad07-45aa-9550-2176251dc08d,CUST-c1d7100e-c73e-4454-be7b-8730b9e0ec33,Timothy Sloan,glawrence@example.org,Eritrea,PROD-9bd4d09f-c109-4d37-ba13-a6c94907720d,International,Electronics,1,434.0,2026-02-21
ORD-a28775b9-f931-4441-8aef-1260c969edad,CUST-e9a2f8b6-da9e-4c71-accc-cfedd6da3a18,Chelsea Ortiz,kgreen@example.net,Fiji,PROD-bff386dd-159a-44c6-bfbd-11284de10a8f,Reach,Clothing,4,311.64,2026-02-09
ORD-efdd0329-a433-4e9d-a228-d091f6726892,CUST-79999b3b-d549-4c81-ba74-13e0bb6353c9,Alyssa Thompson,pwhite@example.net,Algeria,PROD-2ab27280-ebac-4390-9573-1ebfdb5d9a01,When,Electronics,3,132.99,2026-02-07
ORD-88ec9358-4e85-4173-a57c-1e2e61329653,CUST-3e20915f-08a9-4730-a9a5-5abc1a31ed77,Laurie Brown,stephenjones@example.com,United States Virgin Islands,PROD-d43e5ec9-5291-45bd-a8d7-8fe01cf5952b,Performance,Sports,5,286.08,2026-02-13
ORD-854910e7-7021-4e55-956d-9942a2aa8b96,CUST-4669457a-fa01-422e-a8fc-3a82ccb2e2bc,Stephanie Gray,longkim@example.com,Saint Martin,PROD-3035079d-65c7-4482-a6a6-a895f1f624a8,Design,Home,3,126.04,2026-02-13
ORD-41d327fa-dacd-4735-a531-f812d82fd9ae,CUST-dca4223d-143f-4959-8a9b-d514994a1ad9,James Rogers,steven70@example.com,Andorra,PROD-f911ec9a-939d-4423-b40f-1e8f58cc74e9,Seat,Books,4,440.08,2026-01-22
ORD-3c15a81f-b9bd-4a2b-a95f-26d998708dde,CUST-34af7702-ef37-4b04-a6de-daea8ada3ef2,Tammy Johnson,osmith@example.com,Turkey,PROD-92b9db13-2962-43a0-bace-8f93c0c55959,Forget,Electronics,5,485.19,2026-01-22
ORD-9e571dec-5f00-4e3a-a423-7348ea819b88,CUST-5373ad72-eb9b-4f8c-91f5-b8b332b98e7d,Joseph Carpenter,johnsonvalerie@example.org,Panama,PROD-2df3f112-3b93-49c3-8446-9f6a28ea9738,Many,Home,3,13.23,2026-01-31
ORD-13235359-ef84-472c-9f5f-393e18742881,CUST-0c259630-8b8c-46d2-b9fd-8930f56b1d84,Tiffany Wade,burkesylvia@example.com,American Samoa,PROD-1dba5d07-5d45-4840-9659-dc16430aba6b,Doctor,Sports,3,192.31,2026-01-30
ORD-fed2dcce-b2d0-48e6-9341-6e2eee165695,CUST-e789f794-1cfe-4eb2-b0af-dfbfc58fa261,Kim Moore,clarence90@example.net,Svalbard & Jan Mayen Islands,PROD-1cda8bec-469e-424e-be1a-9619115ad936,Hospital,Electronics,1,154.16,2026-02-11
ORD-16ed726d-4239-4a13-8f99-986d5926b053,CUST-1f73e631-e968-4325-b213-40d82783cb78,Amber Vasquez,carlwilkerson@example.org,Belgium,PROD-9ee9fa46-6ef2-420e-ab9f-35b26099ea9c,Check,Sports,3,264.1,2026-02-21
ORD-467bc9e3-1b71-4909-a4a4-62a19556bd5f,CUST-eaa36a2d-941a-49b7-923d-f87b2b763937,Andrea Glass,katelyn16@example.org,Saudi Arabia,PROD-558e9991-2739-44db-afc9-0cec8acb3dea,Character,Clothing,3,335.13,2026-01-24
ORD-dd619afd-d561-42db-86c7-c2987413490d,CUST-91fd387b-65d4-4aba-8acc-0a528a263ac4,Matthew Rogers,washingtonstacey@example.net,Pitcairn Islands,PROD-5f658a54-e51e-4ef6-acfc-330821db229d,State,Clothing,3,489.42,2026-02-05
ORD-c484bff5-8f99-4175-971b-504efaf29659,CUST-b215c303-10ca-4ab1-b37c-704ff5c10ea5,Mindy Duffy,ikennedy@example.net,Angola,PROD-4dea3e51-66ef-47ea-b9cb-01a38920b4f9,Even,Electronics,4,381.26,2026-01-25
ORD-83116e98-b7dd-4ea3-bc04-8eed1236f45f,CUST-aad22735-4992-41e8-a796-ef9f962d9e83,John Reynolds,qcarson@example.org,Timor-Leste,PROD-7227ad80-d8d3-47fd-9297-1e77127b4fb8,Especially,Clothing,2,409.99,2026-02-11
ORD-c7f2ee5b-84f3-450a-9451-ac8bccf65388,CUST-cfb73ddd-924a-4e0f-aa50-9b70f54f5871,Elizabeth Williams,nrivera@example.com,Saint Martin,PROD-c48926de-b9b1-48da-9942-cb140161607e,True,Electronics,4,254.89,2026-01-30
ORD-9f811ab8-7139-4dda-92df-26e284d6e5c8,CUST-e9c559ba-eb35-4e23-b5e5-c278eaf64bcb,Christopher Caldwell,tanyaleonard@example.org,Germany,PROD-0d396cc6-9e1f-461d-b4a1-c3dfa5b94955,Suffer,Clothing,3,97.19,2026-01-24
ORD-a89ecfa2-7d17-41cf-8c16-8922364afab2,CUST-2bcab517-9343-446a-a034-92bf48c8d1bf,Daniel Guerrero,alee@example.net,Congo,PROD-2c5a87c8-420b-4d07-99a7-c1d6ece75d42,Attorney,Electronics,5,392.88,2026-02-11
ORD-af6739f2-1c55-4565-b1b6-075717273ad3,CUST-aa885693-7e9f-4fa1-a256-4d78fe9376eb,Sheila Jones,jonathanlin@example.com,Mauritius,PROD-196ceca4-649f-4c0e-8096-6ec133ad1106,Picture,Sports,5,422.04,2026-02-02
ORD-7175e253-b134-4922-99ac-a77e4b2e9c49,CUST-7e478783-40e2-4cef-8bf1-0b2b3d17b34c,Jack Chapman,andrew46@example.net,Micronesia,PROD-7b111330-19e1-4ee1-94bd-51b622fe08e1,Dog,Home,4,307.33,2026-01-26
ORD-22441cf2-e716-45f6-92ec-5d1c519f2041,CUST-40f9e96a-9b2b-4917-bbe0-03b901f45ea8,Veronica Hayden,nscott@example.com,Venezuela,PROD-661313d5-0ab3-4358-977a-11c6c86ac212,Forward,Home,1,410.89,2026-01-26
ORD-eebb1722-7fdc-4eb2-8380-16c81ee72cea,CUST-48055aa6-2341-46eb-9659-1325c6de5f17,Jerry Powell,jonathan12@example.com,Heard Island and McDonald Islands,PROD-9f77d0ce-9b7d-47ca-be3c-10586f973975,While,Clothing,1,224.04,2026-01-28
ORD-dce9ff59-c102-44b5-81b7-73a5c8d57085,CUST-1cb6ed2b-d032-471b-9eab-2fca04e55690,Catherine Cochran,jacksonrodney@example.com,Greenland,PROD-cb4be36c-1771-4f7d-a285-4610ee6fee19,Listen,Electronics,5,455.29,2026-02-18
ORD-731b5f12-7739-4982-8314-9cd7b0835fe6,CUST-8cd56e63-41e3-4e29-a695-9354839e47b8,Kristin Velazquez MD,randolphkathleen@example.com,Djibouti,PROD-9146fc72-a7ac-4d4e-a77c-bc3b5ff3c1f4,Social,Books,3,499.91,2026-02-06
ORD-b460f620-e5ae-4251-bafe-ba2816f5bdb8,CUST-362d2262-0102-461a-8a21-ccd553699e71,Dana Anderson,daniel38@example.org,Guam,PROD-4b98fc99-89ce-4e0d-90b1-5e6ceec48a86,Collection,Home,4,427.92,2026-01-31
ORD-1eeb981b-e4ad-4606-be09-cef42fbf1772,CUST-af353513-50a6-4b5c-a2e2-7dde26088594,Desiree Reeves,qtorres@example.net,Montserrat,PROD-c6e95c0b-df05-491d-b5a6-3dbe59d40fc5,Capital,Sports,2,309.93,2026-01-24
ORD-ccee5a23-3449-436f-8ee9-ebb4656f4106,CUST-5cd76f26-997c-477a-a729-da3f266a550e,Jonathan Mack,jacobbowen@example.net,Swaziland,PROD-90580f74-ced0-48cf-a84d-6a81bb591ae4,Require,Clothing,2,65.81,2026-02-21
ORD-52c816a4-0eb9-4c33-a7b9-69923a605bcd,CUST-01e492d6-22b2-4edc-8a3e-58fc84d1a353,Nicholas Clay,bhernandez@example.org,Taiwan,PROD-8469d708-7623-444c-9568-8690e7f2a8c4,Less,Home,4,346.55,2026-02-17
ORD-9097de16-3f8a-4dbc-8826-9eb751c40719,CUST-324f8b6c-fa69-4aa2-a308-537fc6df368f,Helen Walters,dsmith@example.net,Marshall Islands,PROD-df2c908d-a0e2-42e9-8a14-70555e8319d3,Should,Home,5,471.67,2026-02-17
ORD-b9e7fe5e-59db-4182-854d-85b5bd55aa23,CUST-75524453-0ee0-41af-8190-e909158490aa,Mrs. Monique Chung,sarahphillips@example.net,Ireland,PROD-cd7f9148-3966-4f5f-b93f-df0b41083d06,Public,Books,5,324.31,2026-01-26
ORD-693a25e3-ab88-46fe-a22a-1381c8645676,CUST-2c7c7408-6128-481c-bcc5-df772876d235,Erica Smith,wdavis@example.org,Poland,PROD-e4b4674c-9ff0-4a6f-8059-59707c1a4aab,Last,Home,4,295.87,2026-01-22
ORD-c7d0366c-6db9-4aeb-9323-090d76aa2a9f,CUST-883bb571-0d42-4866-8bef-9de14effae91,Erika Wolf,sscott@example.net,Czech Republic,PROD-af6d6281-4a58-47ef-9203-55753af8c365,Film,Clothing,1,127.45,2026-02-15
ORD-7e19168e-8c3d-4908-a1cc-f2544ac3ea7d,CUST-046e39ed-367d-4a6d-8669-a4c887d96097,Brittany Lozano,dgreer@example.com,Russian Federation,PROD-5eb95a78-9d43-4c1c-ade9-00d9c00a930c,Western,Sports,4,469.67,2026-01-28
ORD-436c0a44-823a-4ea2-9071-5725b1908f89,CUST-fcddc941-57c5-42a1-bdb6-3fffbbebbc8f,Laura Wilkerson,zbennett@example.net,Falkland Islands (Malvinas),PROD-e7c7b41f-16cf-4084-8713-c3fe11574de2,Rock,Electronics,3,173.5,2026-01-27
ORD-c15ce2d2-7eb0-4450-b53e-0f7dfb9612c6,CUST-c534b206-b48c-4df5-9b18-85e3d2fc53be,Timothy Osborne,lawrencegreene@example.com,Venezuela,PROD-7e9d3d2e-94c5-4894-bb69-ef1933bdb805,Season,Books,2,392.15,2026-02-04
ORD-02ed07f9-51c4-44c8-af3c-929aa26a151d,CUST-ecf0ff19-5ab7-449d-a9e3-e89bf9528ffd,Linda Guzman,lunagregory@example.net,Italy,PROD-2506c6bf-6fb7-47a7-a5a8-52768c2ee6d6,Service,Sports,3,472.26,2026-01-27
ORD-e5021fa7-2ef9-4f45-9f49-ecb804eb553b,CUST-02dfe4fc-78f5-4804-b2d8-747e370b119a,Sarah Harris,ereid@example.net,Nigeria,PROD-249159d9-b08f-436d-8f1f-62b17524c824,At,Home,5,128.68,2026-01-25
ORD-01233d25-0228-4634-a2ab-914677f56f7a,CUST-93c85322-5af1-4888-abe7-fb3f5b1d3999,Diane Vance,christopher61@example.org,New Zealand,PROD-7c3c4ed7-6bde-4855-b2db-b96efb5c3084,Little,Home,3,44.67,2026-02-20
ORD-8c820e6a-7792-4704-971f-2a428c13ae23,CUST-9c818ce9-1542-4b89-86e1-4104e0fd872a,Emily Rios,johnsanchez@example.com,Netherlands Antilles,PROD-961bcb34-847d-4584-bc0c-b8ffebc4b75f,Bag,Clothing,1,43.17,2026-02-09
ORD-3a54439f-3556-4646-ab72-36831015ccdc,CUST-6030786e-b74d-43cc-a327-a4036f69c1a4,Jose Odom,yaustin@example.org,Mongolia,PROD-19a2c956-f59f-4d96-91d3-9bdde138d8d5,Final,Clothing,5,366.0,2026-02-16
ORD-a0eca0cc-ecbf-439f-b41a-0153fb9c0e59,CUST-70cee791-a193-4446-ad57-27cd20012ae0,James Johnson,jackie43@example.com,Seychelles,PROD-fdcca3ec-b37c-4416-b1db-a938f45c1d5f,Seat,Books,3,247.66,2026-02-01
ORD-9a4ea970-970c-45cb-bf7a-f55100a0df30,CUST-eabf91cc-d3e6-4e6d-9095-341c0f76a25c,Reginald Aguilar,eric35@example.net,Bermuda,PROD-b7254ea3-790a-43fc-a0a5-b9b81dc897ee,See,Sports,4,26.42,2026-01-29
ORD-7613cb79-4a1f-4c72-bed4-881862d391fc,CUST-4b3a7d19-f8d0-4f75-8aca-7811950c4093,Debra Gordon,christine82@example.net,Panama,PROD-a2dce693-87c8-4eb1-b2e7-10163f210e8b,Guess,Electronics,2,108.11,2026-01-22
ORD-e540e83e-cf85-474a-a3d0-93a3d07944da,CUST-1cb602ad-1711-4189-b543-1d6c9783cb6a,Lisa Webster,davidallen@example.org,Solomon Islands,PROD-7392b923-7de8-485e-9ad6-ec6b727f3d53,Study,Sports,3,43.48,2026-02-13
ORD-f647d348-9567-4c03-9316-974dd65657ff,CUST-3c74a2c4-dd12-481e-860e-c3963caa3b8e,James Myers,ralphspence@example.com,Bhutan,PROD-344cde39-731a-4c9e-bbb2-8404587cfd9b,East,Sports,5,105.07,2026-02-05
ORD-3dccc8f7-7539-4b1a-b8f1-62ccace030d9,CUST-f7cece38-55e0-4c42-98ae-52bd2749e89d,Megan Ortiz,jenniferserrano@example.com,Djibouti,PROD-6fe2aa9a-fd60-4f3e-af95-5992d25142bd,Adult,Clothing,2,361.51,2026-02-18
ORD-01d4324e-4aea-44ea-a845-2533192a4e9d,CUST-84527ba8-4031-489b-abce-30fd51aecdf4,Benjamin Ochoa,rwright@example.org,British Indian Ocean Territory (Chagos Archipelago),PROD-3f67988a-d0b6-44a4-8246-f1feab6abdfc,Blood,Sports,5,333.0,2026-01-26
ORD-0bd09a71-4a0c-4e26-959a-180914fbf95f,CUST-42f7e4f6-c731-4277-9e2c-bed48c4c804c,Kevin Smith IV,lindsey58@example.com,Libyan Arab Jamahiriya,PROD-974f5002-6543-435b-9ee4-0e6acdcc452a,Just,Sports,1,495.77,2026-01-29
